transaction_id,user_id,account_id,amount,transaction_type,category,merchant_name,transaction_date,payment_method,is_flagged,monthly_budget,spent_in_category_month,over_budget_percentage
5592,357,753,714.41,expense,Other,Misc Store,29/08/2024 13:00,card,0,2909.17,1379.9,0
5207,237,830,80.62,expense,Health,Gym,06/12/2024 19:00,card,0,593.48,55.28,0
3328,88,579,613.69,expense,Bills,Electric Co,27/10/2024 08:00,bank_transfer,0,1005.51,1492.69,48.45
4271,414,704,386.33,expense,Entertainment,Cinema,24/04/2024 02:00,bank_transfer,0,2554,1324.31,0
1472,390,802,492.7,expense,Other,Gift,04/04/2024 09:00,cash,0,304.38,243.85,0
6254,91,4,86.74,expense,Education,Tuition Office,26/06/2024 00:00,card,0,1860.77,2724.8,46.43
1753,34,862,18.61,expense,Transport,Metro,11/06/2024 13:00,bank_transfer,1,2602.93,2716.78,4.37
8288,511,140,704.92,expense,Other,Service Fee,30/11/2024 05:00,card,0,2921.16,4070.4,39.34
4392,240,475,357.96,expense,Health,Optics,23/10/2024 13:00,card,0,2831.87,390.03,0
8885,587,796,48.12,expense,Transport,Lyft,21/03/2024 13:00,mobile_wallet,0,1750.4,1585.11,0
102,494,68,605.18,expense,Other,Unknown,25/01/2024 21:00,card,0,1529.87,1876.29,22.64
7612,404,797,17.74,expense,Entertainment,Netflix,09/03/2024 20:00,card,0,2097.1,2242.71,6.94
436,385,317,681.75,expense,Health,Dentist,15/12/2024 01:00,card,0,602.7,133.86,0
5552,160,699,3126.29,income,Salary,Freelance Client,29/02/2024 22:00,mobile_wallet,0,2027.33,1375.6,0
9037,256,163,780.53,expense,Other,Service Fee,06/09/2024 08:00,mobile_wallet,0,487.6,616.25,26.38
6468,151,38,264.95,expense,Entertainment,Spotify,06/05/2024 09:00,mobile_wallet,0,393.81,157.9,0
2101,501,879,16.74,expense,Education,Udemy,03/04/2024 23:00,card,0,2080.35,1838.28,0
3014,119,482,79.25,expense,Other,Misc Store,28/12/2024 14:00,card,1,297.24,196.69,0
7965,502,630,69.58,expense,Entertainment,Spotify,17/11/2024 23:00,bank_transfer,0,2977.03,1078.37,0
8246,136,217,2686.51,income,Investment,Stock Broker,21/03/2024 22:00,bank_transfer,0,262.96,351.18,33.55
6688,193,267,4534.91,income,Salary,Company Payroll,24/11/2024 12:00,card,0,590.35,711.04,20.44
7513,571,641,565.11,expense,Food,Local Diner,30/10/2024 10:00,mobile_wallet,0,2828.73,1763.65,0
3075,398,29,315.52,expense,Other,Service Fee,17/09/2024 19:00,bank_transfer,0,2118,1777.37,0
3161,98,346,897.51,income,Salary,Contract Payment,02/10/2024 12:00,mobile_wallet,1,2147.69,1612.04,0
6675,172,806,426.83,expense,Other,Service Fee,02/07/2024 02:00,card,1,1281.99,1070.62,0
1097,246,473,535.43,expense,Shopping,Zara,13/07/2024 20:00,mobile_wallet,0,939.73,1132.89,20.55
1486,186,237,620.94,expense,Health,Gym,16/07/2024 03:00,card,0,2576.73,401.55,0
5304,328,1,312.87,expense,Food,Burger King,15/07/2024 18:00,card,1,2638.33,3928.24,48.89
9253,381,544,417.29,expense,Transport,Bus Co,29/05/2024 07:00,bank_transfer,0,1632.54,2586.3,58.42
6423,477,730,645.57,expense,Entertainment,Concert Venue,21/12/2024 21:00,bank_transfer,0,491.74,471.98,0
9296,393,547,726.92,expense,Food,Burger King,07/03/2024 10:00,mobile_wallet,0,428.33,611.17,42.69
6622,154,230,164.15,expense,Other,Gift,12/07/2024 15:00,cash,0,789.79,281.17,0
5285,142,395,489.91,expense,Entertainment,Concert Venue,15/09/2024 13:00,cash,0,2886.34,2860.59,0
7962,67,533,536.5,expense,Other,Gift,24/02/2024 05:00,card,0,2805.68,670.22,0
1655,195,392,258.49,expense,Food,McDonald's,21/07/2024 07:00,cash,0,2380.64,383.27,0
7726,295,42,107.61,expense,Education,Coursera,08/08/2024 14:00,cash,0,1957.69,3088.81,57.78
9908,451,16,460.59,expense,Food,Subway,10/04/2024 01:00,bank_transfer,0,502,792.84,57.94
4998,203,249,324.74,expense,Food,Burger King,01/02/2024 04:00,card,0,1046.52,114.54,0
677,271,847,1628.95,income,Salary,Freelance Client,05/07/2024 06:00,cash,0,521.23,691.34,32.64
4027,430,291,188.13,expense,Transport,Uber,13/09/2024 14:00,cash,0,2485.74,3669.64,47.63
2753,81,72,246.99,expense,Health,Clinic,22/04/2024 08:00,card,0,229.66,354.49,54.35
5466,437,40,23,expense,Entertainment,Spotify,26/09/2024 00:00,card,0,549.83,45.39,0
4650,235,233,349.84,expense,Other,Misc Store,01/07/2024 16:00,mobile_wallet,0,2028.66,992.27,0
5399,158,532,526.74,expense,Shopping,H&M,14/04/2024 11:00,bank_transfer,0,287.89,210.78,0
8237,388,186,663.48,expense,Education,University,05/12/2024 09:00,bank_transfer,0,1325.92,1539.64,16.12
9682,9,804,4611.17,income,Salary,Contract Payment,07/02/2024 04:00,mobile_wallet,0,578.38,605.94,4.77
8691,244,848,256.6,expense,Other,Unknown,12/12/2024 04:00,mobile_wallet,0,322.52,105.17,0
5381,155,805,3412.79,income,Investment,Mutual Funds,05/08/2024 02:00,cash,0,568.29,408.45,0
4675,403,503,4956.23,income,Salary,Contract Payment,17/02/2024 05:00,card,0,611.88,51.87,0
6563,89,232,1067.1,income,Investment,Stock Broker,22/06/2024 05:00,bank_transfer,0,1394.68,1473.62,5.66
6568,586,89,108.73,expense,Transport,Taxi,09/05/2024 08:00,cash,0,519.92,33.52,0
9123,148,38,1625.58,income,Investment,Crypto Exchange,11/04/2024 17:00,bank_transfer,0,2680.16,3289.37,22.73
1647,411,267,66.37,expense,Health,Optics,08/01/2024 21:00,cash,0,538.99,440.09,0
933,8,54,320.81,expense,Health,Pharmacy,15/02/2024 14:00,cash,0,363.86,161.64,0
7587,527,701,4201.08,income,Salary,Company Payroll,28/02/2024 12:00,mobile_wallet,0,524.75,375.58,0
1554,554,509,207.03,expense,Health,Optics,24/05/2024 20:00,bank_transfer,0,704.62,433.77,0
9194,437,308,641.95,expense,Entertainment,Netflix,07/08/2024 03:00,cash,0,2626.32,1431.65,0
5816,473,876,2449.76,income,Investment,Mutual Funds,13/11/2024 00:00,bank_transfer,0,1681.84,2167.22,28.86
3081,571,731,1504.31,income,Salary,Company Payroll,06/10/2024 14:00,bank_transfer,0,2341.7,1412.34,0
1487,194,177,400.72,expense,Food,Starbucks,13/02/2024 18:00,cash,0,540.75,49.37,0
5880,574,506,612.57,expense,Education,Udemy,13/01/2024 18:00,cash,0,1047.97,1500.22,43.15
9739,65,756,654.37,expense,Entertainment,Netflix,07/10/2024 23:00,mobile_wallet,0,273.58,313.2,14.48
2305,448,54,579.94,expense,Other,Misc Store,24/07/2024 15:00,card,0,1621.82,1203.02,0
8752,535,9,96.86,expense,Entertainment,Netflix,21/11/2024 10:00,cash,0,2963.63,4320.26,45.78
7443,103,343,250.52,expense,Education,Tuition Office,22/01/2024 03:00,bank_transfer,0,353.06,192.56,0
9289,312,865,937.19,income,Salary,Contract Payment,02/07/2024 11:00,cash,1,1831.05,1596.44,0
2088,95,68,312.77,expense,Education,Tuition Office,22/04/2024 12:00,bank_transfer,0,2520.82,494.18,0
79,131,279,330.16,expense,Shopping,Local Mall,29/01/2024 12:00,cash,0,1168.66,954.72,0
7567,306,575,3258.62,income,Investment,Mutual Funds,17/11/2024 05:00,card,0,2715.38,3284.95,20.98
6777,56,767,261.43,expense,Shopping,Sephora,23/05/2024 10:00,bank_transfer,1,2634.03,1375.14,0
8456,168,49,3054.47,income,Salary,Contract Payment,07/06/2024 05:00,bank_transfer,0,1024.88,235.22,0
5366,403,389,2033.16,income,Investment,Mutual Funds,14/02/2024 15:00,mobile_wallet,0,2548.59,2633.79,3.34
7540,461,805,543.35,expense,Education,University,16/02/2024 14:00,mobile_wallet,0,2788.85,1477.02,0
589,420,269,679.74,expense,Other,Gift,17/06/2024 20:00,mobile_wallet,1,203.59,51.32,0
5104,197,294,612.09,expense,Entertainment,PlayStation Store,12/07/2024 16:00,bank_transfer,1,495.28,735.86,48.57
9688,59,67,4202.94,income,Salary,Freelance Client,22/07/2024 16:00,card,0,2644.76,3499.41,32.31
6869,471,681,478.39,expense,Transport,Bus Co,25/12/2024 17:00,cash,0,1035.18,266.33,0
9342,506,865,496.78,expense,Health,Pharmacy,11/05/2024 19:00,cash,0,919.04,1054.15,14.7
9572,182,865,4773.6,income,Investment,Mutual Funds,10/04/2024 16:00,card,1,1710.4,358.93,0
6522,251,809,629.72,expense,Other,Gift,04/11/2024 20:00,bank_transfer,0,1355.3,1986.37,46.56
3112,83,477,424.04,expense,Health,Gym,21/02/2024 07:00,cash,0,1019.1,1417.21,39.06
73,27,272,698.73,expense,Entertainment,Concert Venue,17/09/2024 05:00,cash,0,1142.54,1369.66,19.88
764,166,132,147.71,expense,Transport,Uber,10/08/2024 06:00,bank_transfer,1,1383.99,861.25,0
8493,260,838,165.37,expense,Food,Local Diner,17/11/2024 07:00,cash,0,2582.02,1153.66,0
4868,239,565,554.64,income,Investment,Stock Broker,07/11/2024 17:00,cash,0,1302.7,1536.6,17.96
5761,365,812,4356.89,income,Salary,Company Payroll,05/01/2024 22:00,cash,0,2344.28,333.38,0
626,472,46,792.38,expense,Entertainment,Concert Venue,09/09/2024 01:00,cash,0,530.46,794.33,49.74
5697,540,108,217.06,expense,Bills,Water Co,30/03/2024 02:00,bank_transfer,0,1643.82,1998.28,21.56
3609,529,709,706.81,expense,Other,Service Fee,20/01/2024 19:00,bank_transfer,0,720.29,607.1,0
5910,242,60,3142.93,income,Investment,Mutual Funds,05/01/2024 20:00,mobile_wallet,0,873.51,65.8,0
8829,101,151,249.48,expense,Education,Coursera,16/12/2024 21:00,bank_transfer,1,2739.26,3274.22,19.53
2910,31,416,756.17,expense,Food,Local Diner,26/12/2024 13:00,mobile_wallet,1,2731.77,1857.42,0
5471,536,277,485.89,expense,Health,Gym,23/01/2024 16:00,mobile_wallet,0,1834.8,1037.22,0
9262,503,250,1087.4,income,Investment,Crypto Exchange,04/01/2024 17:00,card,1,598.38,243.06,0
5667,306,253,4107.09,income,Investment,Mutual Funds,26/04/2024 13:00,cash,0,2914.96,800.15,0
3866,562,71,4791.49,income,Salary,Contract Payment,11/11/2024 01:00,mobile_wallet,0,2300.65,3045.76,32.39
4834,536,766,641.02,expense,Entertainment,Concert Venue,02/09/2024 05:00,card,0,1906.66,1599.24,0
4511,213,268,4366.98,income,Investment,Crypto Exchange,02/06/2024 23:00,cash,0,597.17,323.7,0
1445,37,363,1752.81,income,Investment,Stock Broker,02/06/2024 17:00,card,0,1015.17,1138.92,12.19
3818,577,500,438.84,expense,Education,Bookstore,16/11/2024 12:00,card,0,712.88,572.19,0
4981,466,6,641.34,expense,Other,Gift,18/06/2024 18:00,cash,1,1532.35,842.51,0
5352,345,454,4617.75,income,Salary,Freelance Client,11/04/2024 00:00,bank_transfer,0,1317.59,1576.44,19.65
5042,281,418,1333.54,income,Salary,Company Payroll,10/07/2024 17:00,bank_transfer,0,319.02,108.26,0
5213,579,132,710.67,expense,Entertainment,PlayStation Store,12/09/2024 20:00,mobile_wallet,0,2858.85,2028.38,0
8653,517,267,347.59,expense,Education,Bookstore,14/03/2024 13:00,mobile_wallet,0,2506.34,1924.59,0
8459,143,212,749.28,income,Investment,Crypto Exchange,05/10/2024 00:00,cash,0,963.74,1305.34,35.45
56,397,57,607.37,expense,Health,Optics,10/04/2024 21:00,card,1,638,861.28,35
3562,186,349,271.37,expense,Entertainment,Cinema,05/10/2024 08:00,card,0,512.54,97.47,0
5107,294,188,36.49,expense,Transport,Lyft,09/07/2024 09:00,cash,0,2876.56,2898.78,0.77
5821,107,665,3536.41,income,Salary,Contract Payment,30/07/2024 14:00,card,0,1333.79,1406.49,5.45
9031,97,152,222.52,expense,Bills,Mobile Carrier,29/11/2024 14:00,bank_transfer,0,1868.74,657.88,0
5650,63,315,1972.87,income,Salary,Freelance Client,15/08/2024 15:00,mobile_wallet,0,845.93,1014.47,19.92
5330,452,620,440.45,expense,Health,Dentist,23/10/2024 19:00,cash,0,592.97,382.69,0
5952,576,221,389.4,expense,Health,Clinic,02/12/2024 08:00,card,0,1805.83,1975.37,9.39
693,138,883,682.41,expense,Transport,Bus Co,19/07/2024 23:00,card,0,2045.94,2487.61,21.59
353,81,109,117,expense,Education,Coursera,18/04/2024 18:00,cash,0,1484.83,2265.45,52.57
5892,426,596,312.89,expense,Transport,Lyft,28/08/2024 21:00,card,0,1241.29,1182.25,0
1350,182,46,3644.12,income,Salary,Contract Payment,27/04/2024 06:00,mobile_wallet,1,2612.09,1494.56,0
7596,116,678,173.2,expense,Food,KFC,25/02/2024 03:00,bank_transfer,0,391.6,180.02,0
4348,553,109,4096.87,income,Investment,Stock Broker,06/06/2024 13:00,cash,0,2311.18,2032.48,0
7058,202,14,493.75,expense,Food,McDonald's,08/12/2024 08:00,cash,0,2897.7,3893.82,34.38
839,536,468,2987.83,income,Investment,Mutual Funds,29/10/2024 02:00,cash,0,1898.33,3014.78,58.81
4125,29,278,510.62,expense,Entertainment,Spotify,11/08/2024 15:00,card,0,2267.41,1920.66,0
120,25,869,400.97,expense,Education,Bookstore,16/10/2024 23:00,cash,0,1529.42,0.56,0
8713,420,708,4561.49,income,Investment,Stock Broker,08/08/2024 18:00,mobile_wallet,0,1966.62,315.3,0
5039,138,227,93.33,expense,Transport,Lyft,18/12/2024 23:00,mobile_wallet,0,525.56,389.08,0
7914,260,42,450.1,expense,Shopping,Zara,24/06/2024 13:00,card,0,779.35,842.36,8.08
4825,33,161,502.02,expense,Transport,Bus Co,15/06/2024 21:00,mobile_wallet,0,956.27,1212.97,26.84
7815,252,70,695.63,expense,Bills,Internet Provider,17/08/2024 15:00,mobile_wallet,0,1145.65,885.58,0
9562,324,450,4878.92,income,Investment,Stock Broker,12/10/2024 07:00,card,0,394.58,458.21,16.13
8196,344,102,779.18,expense,Food,KFC,19/08/2024 16:00,bank_transfer,0,2404.68,2720.77,13.14
4211,496,838,408.26,expense,Entertainment,Concert Venue,21/05/2024 07:00,mobile_wallet,0,2447.36,1971.92,0
2054,255,117,469.62,expense,Bills,Gas Utility,29/08/2024 12:00,card,0,476.92,731.67,53.42
3761,393,153,3010.98,income,Salary,Contract Payment,15/08/2024 10:00,mobile_wallet,0,803.26,1200.24,49.42
6053,179,871,618.14,expense,Bills,Water Co,16/11/2024 03:00,card,0,2508.14,696.41,0
2275,109,493,177.53,expense,Other,Service Fee,07/04/2024 20:00,card,0,1579.24,254.12,0
1354,245,290,319.08,expense,Bills,Mobile Carrier,17/04/2024 02:00,bank_transfer,0,2351.5,2723.25,15.81
7637,505,886,158.71,expense,Health,Dentist,05/09/2024 00:00,mobile_wallet,0,2593.62,142.72,0
2257,135,426,762.24,expense,Transport,Uber,05/11/2024 23:00,mobile_wallet,0,1155.11,1656.71,43.42
7807,590,671,184.51,expense,Health,Optics,23/03/2024 22:00,bank_transfer,0,2025.05,2317.87,14.46
1804,286,384,796.86,expense,Health,Dentist,26/07/2024 16:00,mobile_wallet,0,1152.22,1805.82,56.73
1063,374,607,524.24,expense,Education,Bookstore,27/02/2024 09:00,card,0,786.37,803.77,2.21
48,274,596,158.18,expense,Health,Dentist,15/12/2024 23:00,card,0,2094.18,1125.87,0
140,123,761,4077.59,income,Salary,Company Payroll,05/05/2024 22:00,cash,0,2736.85,4160.18,52.01
25,30,565,51.59,expense,Education,University,05/12/2024 08:00,cash,0,443.04,355.17,0
1332,227,71,510.71,expense,Transport,Bus Co,30/09/2024 21:00,mobile_wallet,1,2315.62,3286.47,41.93
1931,189,164,109.22,expense,Health,Gym,16/02/2024 22:00,bank_transfer,0,2614.45,2835.89,8.47
9350,412,472,11.65,expense,Health,Pharmacy,25/08/2024 12:00,bank_transfer,0,1070.68,785.4,0
7659,424,331,133.12,expense,Entertainment,Cinema,03/11/2024 00:00,cash,0,1271.03,511.57,0
1623,362,486,3014.09,income,Investment,Mutual Funds,24/12/2024 07:00,mobile_wallet,0,400.14,190.95,0
2260,599,810,162.04,expense,Shopping,Sephora,31/08/2024 17:00,bank_transfer,0,1652.25,1804.7,9.23
3244,407,693,198.74,expense,Bills,Mobile Carrier,21/06/2024 19:00,card,0,288.55,82.31,0
9447,473,195,5.61,expense,Education,Udemy,21/04/2024 08:00,cash,0,2810.97,2453.89,0
1508,538,670,106.98,expense,Entertainment,Spotify,03/12/2024 03:00,mobile_wallet,0,474.23,9.68,0
172,58,87,827.37,income,Investment,Crypto Exchange,22/02/2024 07:00,card,0,1116.19,1731.81,55.15
2948,132,291,72.81,expense,Education,Bookstore,19/02/2024 06:00,mobile_wallet,0,2852.84,832.95,0
3673,596,845,78.67,expense,Education,Tuition Office,13/01/2024 17:00,cash,0,1049.4,201.78,0
8419,381,887,353.66,expense,Transport,Uber,01/06/2024 09:00,cash,0,2837.33,2752.92,0
1596,25,70,716.8,expense,Food,Starbucks,27/01/2024 16:00,card,0,669.22,734.06,9.69
2386,337,8,3727.78,income,Investment,Stock Broker,16/05/2024 06:00,cash,0,1341.04,1568.71,16.98
7074,84,408,358.79,expense,Transport,Taxi,12/09/2024 03:00,mobile_wallet,0,2511.44,3867.28,53.99
4349,147,425,556.88,expense,Other,Unknown,29/10/2024 20:00,cash,0,1865.41,1213.65,0
9736,48,519,5.93,expense,Shopping,Amazon,20/01/2024 21:00,mobile_wallet,0,1078.96,72.24,0
6360,484,864,94.66,expense,Bills,Electric Co,14/04/2024 00:00,bank_transfer,0,2156.68,1326.62,0
673,95,725,416.06,expense,Shopping,Sephora,27/02/2024 03:00,mobile_wallet,0,1994.48,2780.92,39.43
2971,399,514,185.9,expense,Entertainment,Spotify,19/12/2024 10:00,bank_transfer,1,988.59,1171.82,18.53
8190,555,37,172.16,expense,Health,Clinic,27/03/2024 12:00,cash,0,1099.61,855.04,0
6129,226,703,276.82,expense,Education,Tuition Office,22/08/2024 19:00,cash,0,1903.8,1357.8,0
1686,557,100,61.84,expense,Bills,Water Co,17/11/2024 10:00,bank_transfer,0,2922.24,3995.86,36.74
5743,418,236,2007.69,income,Salary,Company Payroll,25/12/2024 10:00,bank_transfer,0,620.74,340.7,0
3002,592,499,431.4,expense,Shopping,Local Mall,03/01/2024 01:00,card,0,2019.91,226.54,0
9132,180,421,217.14,expense,Shopping,Amazon,21/01/2024 13:00,card,0,471.11,717.45,52.29
273,50,380,479.89,expense,Other,Service Fee,25/10/2024 14:00,bank_transfer,0,413.12,418.55,1.31
5929,556,29,119.58,expense,Food,McDonald's,31/07/2024 18:00,cash,0,2985.7,1768.55,0
6134,293,403,497.05,expense,Transport,Taxi,29/03/2024 18:00,bank_transfer,0,2457.07,2324.53,0
5579,219,820,1655.45,income,Investment,Crypto Exchange,07/11/2024 17:00,cash,0,1235.8,1087.92,0
1571,28,20,60.28,expense,Health,Optics,25/07/2024 14:00,card,0,2790.89,4003.93,43.46
8857,84,244,567.77,expense,Bills,Water Co,30/05/2024 03:00,card,0,1888.65,467.41,0
9033,298,45,575.22,expense,Education,Bookstore,17/04/2024 20:00,bank_transfer,0,1987.34,2214.1,11.41
2516,433,818,472.67,expense,Food,Subway,07/09/2024 13:00,cash,0,2056.91,1358.48,0
7608,431,108,427.89,expense,Education,Coursera,22/02/2024 17:00,bank_transfer,0,828.22,529.41,0
3472,327,242,2008.91,income,Salary,Contract Payment,22/07/2024 11:00,bank_transfer,0,1986.78,2656.01,33.68
7569,98,389,171.2,expense,Education,Bookstore,01/12/2024 10:00,cash,0,1951.23,2478.25,27.01
5992,225,740,3107.32,income,Salary,Contract Payment,23/07/2024 09:00,cash,0,1343.13,2036.02,51.59
5544,367,141,749.59,expense,Health,Dentist,09/09/2024 04:00,card,0,939.69,1224.49,30.31
8380,458,497,4215.19,income,Salary,Freelance Client,06/01/2024 12:00,card,0,2570.94,1266.11,0
7568,84,647,160.18,expense,Other,Misc Store,16/06/2024 10:00,cash,0,512.09,508.55,0
1600,117,558,374.04,expense,Other,Gift,14/08/2024 20:00,cash,0,2663.44,2615.58,0
3980,540,475,1541.19,income,Salary,Contract Payment,07/03/2024 03:00,mobile_wallet,0,591.52,306.74,0
5269,122,758,1722.77,income,Salary,Freelance Client,30/06/2024 20:00,mobile_wallet,0,570.04,151.77,0
7483,494,54,2684.75,income,Salary,Freelance Client,19/07/2024 14:00,bank_transfer,0,1945.42,352.07,0
3712,311,203,4439.02,income,Investment,Mutual Funds,13/11/2024 23:00,cash,0,822.7,889.92,8.17
8694,468,377,146.01,expense,Transport,Bus Co,16/07/2024 12:00,mobile_wallet,0,2838,1768.63,0
4177,430,328,200.8,expense,Food,Local Diner,26/11/2024 11:00,mobile_wallet,0,2083.13,3145.47,51
4919,479,260,797.2,expense,Shopping,IKEA,06/12/2024 01:00,card,0,429.02,184.84,0
9246,350,64,488.43,expense,Entertainment,Spotify,24/03/2024 18:00,mobile_wallet,0,2212.67,1196.31,0
738,299,204,88.77,expense,Shopping,IKEA,25/09/2024 02:00,card,0,1443.09,1539.97,6.71
6541,401,331,291.89,expense,Food,Starbucks,20/08/2024 07:00,cash,0,1160.61,1373.34,18.33
2067,400,528,657.65,expense,Transport,Taxi,03/12/2024 06:00,card,0,2460,1187.66,0
651,118,78,1964.79,income,Salary,Freelance Client,17/11/2024 20:00,mobile_wallet,0,298.87,185.37,0
3508,378,602,108.97,expense,Health,Pharmacy,26/11/2024 01:00,mobile_wallet,0,996.52,195.18,0
8552,539,423,258.67,expense,Entertainment,Cinema,29/02/2024 14:00,cash,0,2121.6,1577.79,0
3473,226,605,500.12,expense,Bills,Internet Provider,17/02/2024 16:00,bank_transfer,0,988.77,1381.61,39.73
425,535,217,178.19,expense,Transport,Uber,26/06/2024 11:00,bank_transfer,0,408.5,124.02,0
625,419,718,450.11,expense,Bills,Gas Utility,02/10/2024 14:00,cash,0,1062.43,574.9,0
2383,156,171,12.66,expense,Food,Starbucks,17/08/2024 06:00,cash,0,1096.68,457.12,0
8837,456,230,1097.75,income,Investment,Mutual Funds,08/08/2024 23:00,bank_transfer,0,1253.15,171.78,0
2960,105,368,748.14,expense,Bills,Internet Provider,13/07/2024 02:00,mobile_wallet,0,2836.02,2848.82,0.45
5778,122,607,122.28,expense,Shopping,Zara,16/07/2024 02:00,cash,0,1520.37,1561.18,2.68
5859,89,735,689.78,expense,Food,McDonald's,23/02/2024 14:00,bank_transfer,0,763.26,612.57,0
9115,155,327,4127.21,income,Investment,Stock Broker,15/03/2024 03:00,card,0,708.37,367.96,0
8816,104,86,768.71,expense,Education,Bookstore,12/08/2024 00:00,bank_transfer,1,1103.69,1095.08,0
8528,399,394,345.79,expense,Transport,Uber,08/09/2024 05:00,card,0,1297.93,2041.93,57.32
17,433,338,116.17,expense,Education,Bookstore,06/10/2024 09:00,bank_transfer,0,1289.7,499.27,0
3136,460,446,200.81,expense,Transport,Uber,15/01/2024 12:00,card,0,380.47,204.89,0
637,16,820,294.47,expense,Entertainment,PlayStation Store,21/08/2024 07:00,bank_transfer,0,445.26,412.99,0
1805,45,685,605.3,expense,Other,Misc Store,25/02/2024 15:00,cash,0,2507.43,300.63,0
3799,258,750,360.63,expense,Bills,Mobile Carrier,15/01/2024 20:00,card,0,1678.81,560.61,0
5800,482,892,728.84,expense,Shopping,Sephora,17/11/2024 01:00,bank_transfer,0,1664.13,360.06,0
4220,57,20,751.81,expense,Transport,Bus Co,03/07/2024 18:00,card,0,2198.44,3344.92,52.15
6264,103,523,434.68,expense,Transport,Gas Station,22/08/2024 17:00,mobile_wallet,1,1217.25,1738.74,42.84
9136,261,624,517.92,expense,Education,Tuition Office,28/06/2024 10:00,bank_transfer,0,2544.58,2392.94,0
5595,242,264,216.3,expense,Other,Service Fee,30/03/2024 21:00,cash,0,2487.42,858.07,0
5603,422,222,26.73,expense,Entertainment,Netflix,14/01/2024 23:00,card,0,793.43,1060.94,33.72
6325,36,81,729,expense,Other,Gift,14/08/2024 00:00,bank_transfer,0,658.82,340.68,0
6323,319,403,388.41,expense,Shopping,IKEA,07/01/2024 13:00,mobile_wallet,0,1267.58,1534.1,21.03
2183,355,557,44.01,expense,Shopping,Sephora,06/01/2024 19:00,cash,0,2872.83,837.02,0
346,232,174,4061.48,income,Investment,Stock Broker,18/03/2024 09:00,mobile_wallet,0,1130.25,1006.66,0
8900,363,176,4212.65,income,Investment,Stock Broker,03/08/2024 14:00,card,0,2442.12,2246.05,0
450,394,115,636.48,expense,Health,Dentist,16/10/2024 23:00,mobile_wallet,0,1925.34,249.6,0
2182,277,339,695.78,expense,Other,Unknown,26/11/2024 09:00,card,0,338.85,185.54,0
4673,338,525,136.75,expense,Other,Unknown,12/07/2024 06:00,card,0,1174.03,243.24,0
2797,163,811,2973.28,income,Salary,Freelance Client,23/03/2024 03:00,card,0,994.92,1235.37,24.17
1238,306,32,339.92,expense,Health,Pharmacy,06/07/2024 10:00,card,0,2597.29,1679.07,0
1042,250,169,59.77,expense,Education,Coursera,25/02/2024 15:00,mobile_wallet,0,2910.35,3413.94,17.3
3938,193,21,571.48,expense,Transport,Gas Station,05/05/2024 00:00,card,0,1594.67,88.9,0
2848,33,808,405.82,expense,Shopping,IKEA,02/12/2024 15:00,cash,0,866.43,1340.05,54.66
1632,595,518,4299.5,income,Salary,Company Payroll,27/07/2024 03:00,mobile_wallet,1,2453.48,2226.67,0
3069,502,753,315.33,expense,Bills,Electric Co,06/02/2024 09:00,bank_transfer,0,2782.16,21.26,0
2603,595,29,4051.89,income,Salary,Contract Payment,20/09/2024 18:00,card,0,1605.82,373.78,0
3583,576,681,273.82,expense,Bills,Internet Provider,13/12/2024 13:00,cash,0,1428.41,2166.53,51.67
2682,360,505,283.81,expense,Bills,Electric Co,04/01/2024 21:00,cash,0,2068.38,3047.3,47.33
4390,501,627,79.4,expense,Transport,Lyft,01/03/2024 17:00,mobile_wallet,0,721.02,937.52,30.03
686,76,773,2259.12,income,Investment,Crypto Exchange,11/06/2024 07:00,bank_transfer,0,2527.81,601.39,0
3822,59,547,3862.48,income,Investment,Mutual Funds,02/11/2024 07:00,mobile_wallet,0,1540.95,1234.89,0
144,576,154,353.94,expense,Bills,Internet Provider,28/09/2024 07:00,cash,0,1700.5,487.1,0
8299,377,444,446.4,expense,Shopping,Amazon,29/06/2024 12:00,cash,0,2367.27,1757.2,0
2918,5,771,3211.24,income,Salary,Contract Payment,22/07/2024 12:00,mobile_wallet,0,2316.35,3175.56,37.09
2123,312,105,482.44,expense,Entertainment,Cinema,03/03/2024 03:00,bank_transfer,0,2323.56,494.84,0
3943,54,852,1511.41,income,Salary,Company Payroll,29/01/2024 07:00,cash,0,2849.09,1970.1,0
6471,309,50,475.37,expense,Other,Gift,01/03/2024 08:00,bank_transfer,0,1746.07,1773.04,1.54
1685,123,66,507.12,expense,Health,Gym,25/12/2024 14:00,card,0,1907.4,2281.73,19.63
3429,515,546,401.38,expense,Education,Tuition Office,07/07/2024 03:00,bank_transfer,0,364.78,493.81,35.37
2365,564,508,737.35,expense,Bills,Electric Co,22/04/2024 00:00,cash,1,2397.46,42.05,0
858,104,398,480.31,expense,Shopping,Sephora,31/07/2024 03:00,mobile_wallet,0,813.59,263.21,0
5861,306,104,236.58,expense,Shopping,Zara,21/09/2024 15:00,mobile_wallet,1,347.24,138.81,0
2599,80,103,2293.79,income,Salary,Freelance Client,07/11/2024 10:00,mobile_wallet,1,1844.07,1393.89,0
939,423,90,164.21,expense,Education,Bookstore,08/06/2024 01:00,bank_transfer,0,1896.59,1694.47,0
3015,415,560,518.43,expense,Other,Gift,23/11/2024 05:00,mobile_wallet,0,1803.99,2685.94,48.89
4144,395,391,2641.18,income,Investment,Stock Broker,30/04/2024 22:00,mobile_wallet,0,1716.11,2252.79,31.27
